,h_post,h_post_individualized
3714,0.5013758470118425,
3528,0.5267317725490617,
3318,0.5016457729594024,
2039,0.5664616651616825,
2095,0.5947747865658268,
2542,0.550413232486101,
3273,0.5137013219512829,
2496,0.5049433916037219,
3198,0.5137127424195977,
2743,0.49064489589834853,
3824,0.5036594724714433,
3283,0.7733327011472925,
2026,0.5049803256741517,
2977,0.7661850869076161,
2869,0.5138864325467286,
2958,0.5032446718969681,
2041,0.508909902435284,
2125,0.5031699549120634,
2168,0.5183447005634457,
3477,0.5029757625567932,
3795,0.5021248267842707,
2218,0.5340125787730962,
3073,0.5324582144294425,
2852,0.5060211388284159,
2887,0.5539477215331398,
3705,0.5185745196571887,
2236,0.5009387684864995,
3607,0.5812845237364377,
3432,0.5736722231247361,
2276,0.8328784341973343,
2700,0.5020693948558874,
2790,0.5104921810358264,
3402,0.5610464921074377,
2726,0.5083350558470762,
2945,0.5784574895303731,
3120,0.5000169612357614,
2361,0.511550968910789,
2315,0.5728881240367718,
2636,0.5127700268148002,
2250,0.5021306376775259,
3525,0.5042528469742448,
2507,0.5678633482651788,
3456,0.5260563775386763,
2798,0.5110357764687119,
2097,0.5043462259737003,
2906,0.5199565102379097,
2571,0.5029030253682333,
2394,0.5073861883416567,
3912,0.5042918370030094,
2760,0.5168533251628087,
3770,0.5088170277724238,
3497,0.5033408304611052,
2832,0.5222525881246803,
3691,0.5089266563137037,
3491,0.5098422300238087,
3538,0.506477624148451,
2023,0.5999347305597651,
3908,0.5028510737657093,
2518,0.5137467478811291,
2042,0.5018875139117546,
2191,0.5068483200882242,
3151,0.5097185404264495,
3399,0.5035650606193471,
2060,0.502936326064228,
3734,0.5066049578888061,
2285,0.4797566059513612,
3945,0.6047037306613684,
3398,0.5108608445215271,
3408,0.5021709586725933,
3101,0.5134857503250977,
2141,0.500386831344332,
3956,0.5351767157298689,
3168,0.5055263186415985,
2406,0.5060876167471836,
3201,0.5447967319268376,
3406,0.5582579631858162,
2203,0.5445251608098982,
3882,0.8783397265283267,
3438,0.5061517600512998,
2268,0.5433914243987359,
2162,0.5937323894539827,
3659,0.501460482849354,
3893,0.5034920636405608,
3175,0.5533319376143327,
3849,0.9691724816880468,
2259,0.5372339721062539,
2181,0.5017138095428317,
3389,0.5150933699453245,
3509,0.5146604873384647,
2563,0.5053908972433124,
3486,0.5411988490178848,
2055,0.5122857496370685,
3292,0.9448380696954708,
3832,0.7552243100331806,
2842,0.6125193431983609,
3184,0.5012886205756968,
3249,0.5525021365650465,
2912,0.5301225545021202,
2388,0.5201224596850649,
3569,0.5044297407801233,
3119,0.50228089689521,
2759,0.5097400593913908,
2841,0.7057947129696162,
2008,0.5441773083529406,
2466,0.5533554673497542,
2701,0.5043809508589163,
2248,0.5407474427037966,
3508,0.5579777497216402,
2333,0.5065374508467146,
3173,0.5003390200249948,
3310,0.5492294070732344,
3446,0.5128118258536611,
3833,0.5130077673129523,
2296,0.5060584529927046,
3914,0.5549029244946575,
2479,0.5211448339596826,
3496,0.5609797428941882,
3171,0.524440942790769,
2177,0.5019034347282889,
2615,0.5289857974187898,
2090,0.650542848464082,
3105,0.5079347948989608,
2939,0.505800288969356,
2671,0.5751224632664342,
2030,0.5957700586826207,
3765,0.6047686126860178,
2776,0.5141370914073077,
3779,0.5002591567099894,
3913,0.5176696339141383,
2422,0.5041531051599661,
3903,0.511636964081562,
3145,0.7836718595408316,
2151,0.5125274045090066,
2244,0.5022382833935382,
3193,0.5101285418186917,
2372,0.5075686188582869,
3185,0.5020775943170802,
2782,0.518583538052218,
2938,0.5014334768794035,
2148,0.5058386137978051,
2093,0.5435432222174739,
2327,0.5032569139433237,
2583,0.5019729446479688,
2603,0.5488093577653385,
3492,0.5011220400737577,
2699,0.5665642352431274,
3799,0.5558317761120931,
2199,0.5582471677427636,
3019,0.5358956124574713,
3165,0.501486999588221,
2662,0.5025183675645821,
3264,0.5574841000099581,
2573,0.7302459602438924,
2690,0.5549330494328281,
2595,0.5078716931367899,
3214,0.7667618917708731,
3583,0.5502948418805789,
2629,0.5212343578398565,
3245,0.527616600290613,
3409,0.5048474887351414,
3222,0.5029161599528758,
3140,0.4693858461969523,
3178,0.5037907621985085,
2265,0.5147789500071323,
2974,0.5109180153041643,
2201,0.5024466820507121,
3619,0.5117023753388593,
2637,0.5039938938896006,
3391,0.5088641160985357,
3552,0.7616314434616706,
2237,0.3602678756728398,
3000,0.5045320404568123,
2689,0.8176838048582384,
3001,0.5548463419032766,
2299,0.5902343593992263,
2475,0.5300415007300475,
3575,0.3975049212448228,
3498,0.5207441061549412,
2771,0.500668597663244,
3020,0.5281241911580735,
3197,0.7060240441387754,
3724,0.5033904240270443,
3086,0.5802551245590193,
2160,0.5061195563736685,
3880,0.5131043673847084,
2879,0.5687313245176048,
2527,0.5569237577310368,
3541,0.7826820721759197,
3875,0.596865326376265,
2245,0.3729744335491806,
3831,0.9966141951433007,
3148,0.5011164372662001,
2154,0.5029020075639347,
2338,0.5547142114122263,
3888,0.6202755101103684,
3192,0.5100010301466232,
2066,0.7848557020761752,
2184,0.5084867969445112,
3295,0.5092423090060448,
3434,0.5113433256795308,
