,h_post,h_post_individualized
3641,0.5267618287108604,
2402,0.5053989170082755,
3671,0.5276944618594822,
3861,0.5220854404519001,
3099,0.5064562828741226,
2414,0.5049727248020797,
3509,0.5039618414382531,
3527,0.5250138487792616,
2869,0.5420846321363695,
2797,0.531314391938288,
2216,0.506108062931126,
3864,0.5033251030853038,
3707,0.5041677755444471,
2976,0.5179307510856076,
3347,0.5293523307445638,
2855,0.5065453871714898,
2637,0.5086887997501232,
3185,0.5052591247818479,
2453,0.5013408265882126,
3932,0.5221907525014867,
3647,0.5222301811238043,
2563,0.5318736606004036,
2987,0.5496255986798217,
2327,0.5168598987981597,
3195,0.5030169816416252,
2029,0.5006552096500102,
2145,0.518823169867526,
3167,0.5210369450720376,
2421,0.5194350663553179,
2660,0.5241865241264964,
3685,0.5017731159183603,
3580,0.5649855636739463,
3626,0.502070937053137,
3539,0.5250061590318293,
2630,0.5021130020859268,
3009,0.5162899483460823,
2598,0.5001794100924232,
3087,0.5219846621279469,
2419,0.5376810596875939,
3282,0.5096452055143257,
3604,0.5192269935883594,
2702,0.5295446599993617,
3723,0.5121967752446023,
3832,0.5134515461971909,
3662,0.5046577891177902,
2041,0.5095415915182485,
3171,0.5035090975122587,
3213,0.5001870994441899,
3244,0.5355002631861577,
3490,0.5025025053235818,
2158,0.5579534581645295,
3721,0.5723330429995712,
2737,0.6324963665052578,
2285,0.5182955803166742,
2222,0.5112659621358528,
2917,0.5122656064791183,
3064,0.5217718238732338,
3189,0.5055591195669182,
3749,0.5026064778685504,
2443,0.5617311768368617,
3826,0.5379547874081679,
3912,0.5019602633546415,
3940,0.5138890735500354,
2628,0.5701765988078942,
3026,0.5014821319791416,
2077,0.5039765219802275,
3028,0.5414486173160173,
2849,0.6362394673831175,
3836,0.5153928043483387,
2804,0.5199344409409578,
2326,0.5222856309923187,
2848,0.5361246450724272,
2785,0.5411248586565344,
2759,0.5030879978253837,
2483,0.5229412081614145,
2988,0.5138254984160511,
2141,0.5199176733448215,
2860,0.5174616330636215,
2076,0.5319674382272293,
3125,0.5070111700992486,
3063,0.504147544359732,
3869,0.5897069503593879,
2236,0.5053542079776299,
3735,0.5112112600409292,
2103,0.524923007992931,
3496,0.5017084479439107,
2152,0.5356746989303585,
2979,0.5183325140184734,
2383,0.5556439262702353,
3382,0.5173168989563242,
3019,0.5252685129850695,
2295,0.5308119202162979,
3304,0.5396245170842258,
2721,0.526320676673936,
3811,0.6713823326953596,
3828,0.5051546196353929,
3939,0.5119257112928722,
3618,0.5183087255716928,
2220,0.5050061904293244,
2728,0.5000471823159088,
2656,0.5136842360139681,
2982,0.533413483654147,
2950,0.5395579884715476,
3228,0.5762095218863349,
3217,0.5227502096721709,
3898,0.5223052953080204,
2188,0.5166766557451409,
3700,0.5035861245039692,
2311,0.5257908093522373,
2566,0.5014791144258463,
2574,0.5239901912502754,
3616,0.5188138619046142,
3418,0.5075141245432401,
3257,0.511666603826234,
2954,0.5028783222694713,
3765,0.5315643253427057,
3529,0.5330385975712888,
2009,0.5109789076208319,
2107,0.5419973844900555,
3586,0.513354130553704,
2739,0.517803942693401,
2994,0.5081944776306478,
3114,0.5052094508578746,
3559,0.5321367438802167,
2122,0.5077606686903322,
2494,0.5381020908853168,
3473,0.5137235586275409,
2184,0.5193329975885316,
2770,0.5126814885267523,
3877,0.5166081260652648,
3803,0.5299404792439566,
2535,0.5340236606034484,
2661,0.5123135974568722,
2136,0.5032371256205322,
3957,0.5069569466843736,
2811,0.5051090988966054,
3234,0.5238249592915359,
3131,0.5195219807838399,
3276,0.5019433289157598,
2204,0.5759366132861949,
2936,0.5064978794072008,
2897,0.5362090019945415,
2872,0.5396254730191138,
3256,0.5041139470373853,
2742,0.571322699428623,
2769,0.5232218959268999,
2456,0.5081695297683724,
3704,0.5018075464452714,
2958,0.5015343005591543,
2762,0.5202833465525325,
2636,0.5209179104740796,
2659,0.5160711494026696,
3706,0.5347548791826933,
3489,0.5250615603237212,
2095,0.5369391888708077,
2718,0.5186660518594868,
3030,0.5286292819495062,
3619,0.5175896841154658,
2590,0.5226827217635587,
2061,0.5090553948132474,
3962,0.5353176408594739,
2676,0.5203932795206716,
3327,0.5112424062334031,
2908,0.562324243923687,
2017,0.5440363164808948,
2618,0.5343860689673086,
2157,0.5924325853862404,
3645,0.5115180590386927,
2370,0.5163443153705226,
2068,0.5752482692771967,
2812,0.5209019866271078,
3039,0.533428732760921,
3275,0.5163829086302135,
2342,0.5240174532012726,
2376,0.5241328735278981,
2433,0.5139979778615203,
2667,0.529158120061948,
2677,0.585217434833942,
3952,0.5056104902098911,
3017,0.5263021414602612,
2223,0.5208839382637404,
2984,0.5049474676216346,
2537,0.5000917570265302,
3096,0.5030261169052355,
2704,0.509941937398341,
2892,0.5047794764073413,
2288,0.5238874334618607,
2538,0.5115701296653569,
3393,0.5082330383949122,
3644,0.5157049453312927,
2852,0.5215654813890993,
3878,0.5180451760345486,
2814,0.5303087156365668,
3302,0.5041939498895626,
3651,0.5241679667922275,
2168,0.5198240929694353,
3526,0.5926791826976388,
2726,0.5031813343132434,
2487,0.5190884866687182,
3960,0.5207053921495624,
