,h_post,h_post_individualized
3149,0.5051580193689399,
2568,0.5157672411534586,
2842,0.5436341178050814,
2793,0.5037324485087674,
2387,0.5063053240841553,
2356,0.5136761430361602,
2728,0.5036929055204435,
3024,0.5142793439078984,
3622,0.5038370697996764,
3659,0.5133271779414593,
3751,0.5038245554759111,
3822,0.5103250903332417,
3306,0.5068927942485343,
2365,0.5081422910540179,
2085,0.5127233547889463,
3078,0.5009367497027165,
3601,0.5066184423697409,
2212,0.5082375266486127,
2836,0.5037023552327082,
2616,0.500221906692452,
2266,0.5232030768271503,
2009,0.5151725792068061,
3454,0.5017648362033967,
2724,0.5158373202290208,
2176,0.5045563433564204,
3326,0.5015207303152951,
3139,0.5040381387822698,
3831,0.516888968388757,
2290,0.5094761944398782,
3309,0.5100608711048277,
3904,0.5011489522185311,
3483,0.5027576127182284,
3974,0.504660538160202,
3000,0.500735326600921,
2379,0.504151172604745,
2924,0.5177562965121519,
2531,0.517181202092006,
2149,0.5067343711981445,
2133,0.5075519545372246,
2639,0.5088267770292847,
3557,0.5047783021816011,
3558,0.5157847214879626,
3987,0.5045870133382222,
2168,0.5170832039960267,
2407,0.50590239724204,
2577,0.5161256749949326,
2334,0.5170412973499768,
2128,0.5159394233390614,
3252,0.5007449081490115,
3600,0.5015079539720766,
2620,0.5008887213224398,
2165,0.5119237918072701,
3115,0.5072939828675588,
3011,0.5156909065125963,
2247,0.5036321744196216,
3135,0.5029190744333155,
2416,0.5104242549658391,
3435,0.5088997772594742,
3426,0.5117861374813556,
3395,0.5020393132990478,
3870,0.504810198650389,
3666,0.5044366293712552,
3224,0.5032463215403027,
2634,0.5135579231904293,
2704,0.52699805649854,
3122,0.5138728429999018,
2351,0.5121904897559517,
3430,0.5198866397199688,
3513,0.5032361510244578,
2430,0.5145375615781702,
2658,0.5172466632357212,
3826,0.5171928840469063,
3403,0.5099159299374834,
3351,0.5065871975296706,
3949,0.5105759816126656,
3630,0.5232087121963417,
3099,0.5068164888147678,
3982,0.5227576604589748,
2641,0.501922245848016,
2189,0.5039375928119133,
2674,0.5002791084380381,
3236,0.5036521795261819,
2829,0.5348573739523189,
2654,0.5066184433847417,
3920,0.517290062381387,
3061,0.5095800145876677,
3195,0.5072737517302119,
2900,0.5018204228721135,
2183,0.5060078655746104,
2569,0.5209907950858225,
2590,0.5011950514041364,
3654,0.5222145918096928,
3748,0.5035210193023597,
2604,0.5133139346272281,
2492,0.5207396990997064,
3697,0.5064550150195164,
2267,0.5071526705734323,
3743,0.5269818421134325,
3921,0.5092828509398416,
3616,0.5012317082685206,
3889,0.5137871477660794,
3333,0.5042734160309619,
3936,0.5107848014013942,
2971,0.5124598755551223,
2748,0.5034384834098506,
3051,0.5152094847419084,
2809,0.5108159944515283,
2391,0.5224571563802851,
2701,0.5075153707661287,
2898,0.5119059293976642,
3570,0.5048259710715614,
2033,0.5198189415453552,
3130,0.5076416398411705,
2548,0.5016460391192773,
3406,0.5000101506538941,
2062,0.5042402636114023,
3807,0.5198327362872392,
3107,0.5107919091710534,
2459,0.5100712330322295,
2235,0.5236647719035092,
2029,0.5049729568663618,
3242,0.5194027807952051,
3102,0.5226559081458493,
2916,0.5001813671605928,
3019,0.502044904438266,
3434,0.501149071686295,
3663,0.5210286737744011,
3732,0.5127430938075667,
2476,0.5183551438947259,
3868,0.5254406827851623,
3007,0.511637782253184,
3320,0.5139066117352529,
2660,0.5010338405775009,
2357,0.5217296139203964,
3584,0.5124348936783998,
2002,0.5043763461006111,
2025,0.5051781498809922,
3134,0.5071911599097637,
2142,0.5318449158252612,
3884,0.5044199489997736,
3780,0.5005880033535733,
2413,0.5207282300180078,
2602,0.5007741900319216,
3066,0.5096103253129309,
2709,0.5148309782445829,
2185,0.5110995041295666,
3505,0.5068723747371583,
3877,0.5230129052949458,
3355,0.5029869933091554,
2169,0.5127821396792951,
3300,0.5042089214584251,
2308,0.5128335207908854,
3143,0.5212572732858661,
2452,0.5064950033653363,
3636,0.5050991053764562,
3071,0.5045703474950037,
2094,0.5000287761339085,
2159,0.5133725777523609,
2796,0.511148079994551,
3353,0.5031039546043388,
2461,0.5086273643780465,
3745,0.5027009512253476,
2539,0.5195620541991561,
2210,0.5192145333547301,
3485,0.5150608645474857,
2418,0.518122560740116,
3667,0.5005158287439345,
3964,0.510160560763571,
3817,0.5107545429781638,
2063,0.512117494803713,
3704,0.5191999940929511,
2366,0.5238690988681594,
2032,0.5062385790539302,
3559,0.5129188999668086,
3002,0.5179291874750607,
3594,0.5027784724156362,
2280,0.5098611463528642,
2031,0.5216105201699492,
2922,0.5009423135922006,
2933,0.5133742155399368,
3308,0.5047973540182885,
3802,0.5145149169241315,
3582,0.5251395105229671,
2959,0.511806807385587,
2022,0.5080791617813114,
3814,0.5244791878742301,
3442,0.5197817726112742,
3757,0.5039367369433337,
3695,0.5004255282981751,
3787,0.500321143756337,
3712,0.5055211802453499,
2160,0.5391399085233738,
3634,0.5112672130325557,
3612,0.5051593172525164,
2153,0.5288802632275482,
3610,0.5199175147067647,
3917,0.5152610949158445,
2951,0.5058295124170692,
3363,0.5124902790083963,
2145,0.5009932145905277,
