,h_post,h_post_individualized
2927,0.8838220747495964,
3752,0.7604291845967363,
3310,0.9490127961154591,
3300,0.9852054997534038,
2170,0.9285581920997052,
2772,0.431147047999089,
3159,0.9756719008859456,
3381,0.9673370353813844,
2651,0.8970035982570063,
3109,0.9554557175945076,
2936,0.9406384208641193,
2260,0.9565435675785845,
3927,0.858396076074225,
3594,0.9424808071571396,
3080,0.8951985641500082,
2082,0.9099015592894079,
3004,0.8796079302609702,
2981,0.9261100776329575,
2243,0.934224674786462,
3316,0.8314150594813683,
3423,0.7510873181026109,
3639,0.8709387865301605,
2795,0.8409116936650439,
2323,0.7306370742369062,
3819,0.8905547063807168,
3581,0.6972423096766328,
3794,0.6715468387037596,
2794,0.9705203479128038,
3267,0.9477829591866993,
3773,0.8094628137481162,
2513,0.9615128393185952,
3541,0.9651839391851135,
3264,0.5909430497584116,
3090,0.9669757355937412,
2308,0.976550854587809,
2460,0.9758974723731472,
3869,0.9759757211501653,
2970,0.9901325817344188,
2037,0.9520462795420401,
2275,0.9329487947584115,
3848,0.8993372675955795,
2629,0.6912120467901532,
2355,0.9338954961915199,
2258,0.8010674458077933,
2206,0.949836362514957,
3232,0.855478764975018,
3105,0.8836116259844512,
3277,0.9765117887502165,
2849,0.980699745971873,
2363,0.7929790697151989,
3723,0.9590742312452646,
2172,0.93913915083149,
3813,0.9723659081404401,
3180,0.7337224495901462,
3694,0.8971344263254274,
2909,0.9666046675389146,
3977,0.9275538323501431,
2719,0.9292141921920526,
2626,0.9271702514866159,
2398,0.9731073528143597,
3240,0.9393617174511469,
3328,0.9428106789576892,
2310,0.9615936773222575,
3378,0.9792115497907186,
3841,0.9234619815564431,
3209,0.9737529155935016,
2709,0.9173519864447114,
3111,0.8843487678289147,
3554,0.8961410087037093,
2615,0.887615013346846,
2496,0.8785712823090228,
2702,0.9127242190899225,
3367,0.8078046539965354,
2975,0.8521696230839324,
3662,0.9712706730028352,
2695,0.9503372909173221,
2116,0.9146094395394511,
2318,0.9680692097067447,
3831,0.9912005762089224,
3954,0.9412354473066701,
2352,0.7958988358381406,
2071,0.8988578343427454,
3182,0.8839088729855326,
2930,0.8719587602190593,
3547,0.9610093086879139,
2045,0.9551626576253209,
2397,0.9391012629557226,
2587,0.9675804569660685,
2554,0.8392105558262304,
2880,0.9520958473032859,
2956,0.8735565613276634,
3137,0.9098671241485593,
2910,0.779207663710449,
2233,0.6479905446965614,
2105,0.8178937136249008,
2606,0.8820624635126971,
2757,0.8831381958838522,
2847,0.9765267283871256,
2068,0.8457364281670398,
2811,0.882771722780456,
2391,0.6934853099418712,
3842,0.9109713225825442,
3421,0.4444547167010746,
2885,0.6277130029360921,
3294,0.9447891165947788,
3425,0.9768178628923713,
3980,0.9347076103570172,
3345,0.9220029712718998,
3518,0.9849822071439076,
2899,0.7214594159645058,
3920,0.8840167392297721,
2050,0.9483054791695171,
3640,0.8159541066201391,
2096,0.9820957967524542,
2376,0.9912948804663481,
3191,0.9039152253580713,
2278,0.6367511740885029,
2091,0.7864580794407271,
2604,0.8666813681951429,
3391,0.8343914972338613,
3818,0.6034979035602682,
3768,0.8275081476635374,
2784,0.9885575564019062,
2016,0.8922383052442793,
2760,0.7112412799233258,
3374,0.9101135472684392,
2269,0.9719534194585291,
2102,0.9529106446587751,
3302,0.9296757245657917,
3903,0.9754087595552854,
2820,0.9883064390951998,
3583,0.8940110792298932,
2386,0.9013266115125598,
3007,0.9702421905967361,
3233,0.9253768367488994,
2357,0.9778636484405816,
2158,0.9668717999701465,
3949,0.9943174394186749,
2905,0.903358643593812,
2523,0.7209703705770542,
3393,0.6217153784663568,
3988,0.9786998287491137,
3846,0.9421326007727405,
3553,0.8301861686318448,
3973,0.6048067758835992,
2742,0.9580713703702733,
3492,0.8690806910587858,
2680,0.7809653289295574,
3461,0.6592486396960946,
3433,0.9621277930785673,
2262,0.7470163343711131,
2443,0.9812821485289596,
2041,0.9239966679739722,
3429,0.8565765692658873,
2248,0.8854725431661389,
3124,0.9639398812769555,
2888,0.8748438264934444,
2859,0.870175586200627,
3371,0.9162552606182001,
3430,0.8687276106426367,
2945,0.9415955661297425,
2192,0.870862895885518,
2178,0.7688800385492778,
2122,0.8547004106527487,
3789,0.953882260819692,
3482,0.8508981935174641,
3548,0.9614134519352193,
3672,0.8175886615820329,
3515,0.941596535630893,
3748,0.7961292820285409,
2581,0.951478399251866,
2826,0.8292529887355199,
2508,0.9154725176923519,
2779,0.8270872505601713,
2511,0.9474798434634375,
3329,0.9136175268097905,
2828,0.8118061504835252,
3551,0.9147650258605219,
3530,0.9677209134744259,
3348,0.9520225995623675,
2939,0.7710071941630657,
2035,0.7865981595028135,
2128,0.9920489371511577,
3229,0.9703423560040628,
2898,0.7951628746659833,
3411,0.9737108147828794,
2215,0.8159831102493864,
3184,0.9568030241074631,
3807,0.9415129231408168,
3318,0.9346075749047165,
2838,0.9341920448333488,
3542,0.9700962335421597,
2067,0.864943232840331,
3845,0.8701895667702964,
2736,0.762596763662412,
2892,0.9649157597635968,
3984,0.9163358803473913,
2593,0.9298983171498655,
2634,0.9634528857228618,
3615,0.9715976873141066,
