,h_post,h_post_individualized
3614,0.9431605442017723,1.0
3929,1.0,1.0
3305,0.9874434047690915,1.0
3391,0.9874434047690915,1.0
2722,0.9874434047690915,1.0
2756,0.9874434047690915,1.0
3832,1.0,1.0
3313,0.9874434047690915,1.0
3442,0.9874434047690915,1.0
3947,0.9431605442017723,1.0
3529,0.9874434047690915,1.0
3710,0.9874434047690915,1.0
3522,0.9874434047690915,1.0
3479,0.9874434047690915,1.0
2375,0.9874434047690915,1.0
2551,1.0,1.0
3259,0.9431605442017723,1.0
3880,1.0,1.0
2278,0.9874434047690915,1.0
2531,1.0,1.0
2060,0.9874434047690915,1.0
2475,1.0,1.0
2704,0.9431605442017723,1.0
2636,1.0,1.0
3619,0.9874434047690915,1.0
2294,0.9874434047690915,1.0
2903,1.0,1.0
2003,0.9874434047690915,1.0
2932,0.9874434047690915,1.0
2620,0.9431605442017723,1.0
3622,0.9431605442017723,1.0
3634,0.9431605442017723,1.0
2885,0.9874434047690915,1.0
3508,0.9874434047690915,1.0
2660,0.9874434047690915,1.0
3076,0.0073211691054047056,0.0
3954,1.0,1.0
2293,1.0,1.0
2738,1.0,1.0
3374,1.0,1.0
2918,1.0,1.0
2500,0.9431605442017723,1.0
2966,0.9874434047690915,1.0
3032,0.9874434047690915,1.0
3462,0.9874434047690915,1.0
3613,0.9874434047690915,1.0
2428,0.9874434047690915,1.0
3087,0.9874434047690915,1.0
3312,0.9874434047690915,1.0
2471,0.9874434047690915,1.0
3528,0.9874434047690915,1.0
3706,1.0,1.0
2078,1.0,1.0
2789,1.0,1.0
3189,0.9874434047690915,1.0
3240,0.9874434047690915,1.0
3705,0.9431605442017723,1.0
3637,0.9874434047690915,1.0
2981,0.9431605442017723,1.0
3986,0.9874434047690915,1.0
3779,0.9431605442017723,1.0
2492,0.9431605442017723,1.0
2157,1.0,1.0
3135,0.9431605442017723,1.0
2405,1.0,1.0
3366,1.0,1.0
2764,1.0,1.0
2326,0.9874434047690915,1.0
2159,0.9874434047690915,1.0
3383,1.0,1.0
3053,0.9431605442017723,1.0
2448,0.9874434047690915,1.0
3494,0.9431605442017723,1.0
2758,0.9431605442017723,1.0
2463,1.0,1.0
2346,0.9874434047690915,1.0
3944,0.9431605442017723,1.0
3311,0.9874434047690915,1.0
2235,0.9874434047690915,1.0
3308,0.9874434047690915,1.0
2374,0.9431605442017723,1.0
3231,0.9874434047690915,1.0
2186,1.0,1.0
