,h_post,h_post_individualized
3814,0.8599344201896997,
2298,0.8936400403042726,
2178,0.8599344201896997,
3906,0.8936400403042726,
2052,0.9752826888240494,
3574,0.9752826888240494,
3738,0.8599344201896997,
2937,0.8936400403042726,
3378,0.8936400403042726,
3963,0.8599344201896997,
2651,0.8936400403042726,
2980,0.8936400403042726,
2788,0.8936400403042726,
2806,0.8936400403042726,
3883,0.9752826888240494,
2860,0.9752826888240494,
3550,0.9752826888240494,
3180,0.8599344201896997,
2597,0.8936400403042726,
2172,0.8936400403042726,
3786,0.8936400403042726,
2207,0.11177939637386448,
2602,0.8936400403042726,
3193,0.8936400403042726,
2069,0.9642564447824457,
3307,0.8936400403042726,
3829,0.9752826888240494,
2625,0.9752826888240494,
2253,0.8599344201896997,
3698,0.8599344201896997,
3502,0.8936400403042726,
2167,0.9752826888240494,
2518,0.956604913411196,
2303,0.8599344201896997,
2141,0.8936400403042726,
2817,0.8936400403042726,
2194,0.9752826888240494,
2586,0.9752826888240494,
2066,0.9752826888240494,
2838,0.8599344201896997,
2797,0.8936400403042726,
2116,0.8599344201896997,
2570,0.8936400403042726,
2329,0.8936400403042726,
2193,0.9752826888240494,
3188,0.8599344201896997,
2718,0.8936400403042726,
3217,0.9642564447824457,
2837,0.9752826888240494,
3412,0.8599344201896997,
2619,0.8599344201896997,
3312,0.8936400403042726,
2057,0.6564888712798294,
2809,0.8936400403042726,
2462,0.8936400403042726,
3726,0.925519889094577,
2879,0.9642564447824457,
2824,0.8599344201896997,
3278,0.8936400403042726,
3835,0.8936400403042726,
2051,0.8936400403042726,
2785,0.8936400403042726,
3432,0.8599344201896997,
2147,0.6564888712798294,
3693,0.6564888712798294,
3558,0.8936400403042726,
2088,0.8599344201896997,
2605,0.8599344201896997,
3831,0.8936400403042726,
2517,0.8599344201896997,
3556,0.9752826888240494,
2746,0.8936400403042726,
3971,0.9752826888240494,
2420,0.8936400403042726,
2475,0.8599344201896997,
2907,0.8936400403042726,
3023,0.8936400403042726,
2880,0.9752826888240494,
2309,0.9642564447824457,
3244,0.9752826888240494,
2121,0.8599344201896997,
2983,0.9752826888240494,
2254,0.8599344201896997,
3099,0.9752826888240494,
3921,0.9752826888240494,
3485,0.9752826888240494,
3795,0.8936400403042726,
2581,0.9752826888240494,
2100,0.8936400403042726,
2891,0.8936400403042726,
3544,0.8936400403042726,
3767,0.8599344201896997,
3637,0.8549034846164039,
3422,0.8936400403042726,
3327,0.8599344201896997,
2458,0.8936400403042726,
3155,0.8599344201896997,
2621,0.8599344201896997,
2733,0.9752826888240494,
3383,0.8936400403042726,
2954,0.8936400403042726,
3697,0.8599344201896997,
3055,0.9752826888240494,
3068,0.8936400403042726,
3912,0.8599344201896997,
2345,0.9642564447824457,
3892,0.9752826888240494,
3320,0.9752826888240494,
2269,0.9642564447824457,
2306,0.9752826888240494,
3153,0.9642564447824457,
2225,0.9752826888240494,
3727,0.9752826888240494,
2442,0.8936400403042726,
2875,0.11177939637386448,
2580,0.9752826888240494,
2018,0.8936400403042726,
2445,0.8599344201896997,
2758,0.9752826888240494,
2539,0.8599344201896997,
2873,0.8936400403042726,
3428,0.8936400403042726,
3075,0.9752826888240494,
3623,0.8599344201896997,
3416,0.9642564447824457,
2878,0.9752826888240494,
3216,0.8936400403042726,
2481,0.8599344201896997,
3918,0.8599344201896997,
2722,0.8936400403042726,
3037,0.9752826888240494,
3965,0.8599344201896997,
2734,0.9752826888240494,
2764,0.9752826888240494,
2861,0.8599344201896997,
3753,0.8599344201896997,
3456,0.9752826888240494,
2547,0.9752826888240494,
3231,0.8936400403042726,
2265,0.9752826888240494,
2537,0.8599344201896997,
3776,0.8936400403042726,
3342,0.9752826888240494,
2470,0.9752826888240494,
2779,0.9752826888240494,
2175,0.9752826888240494,
3135,0.7571937232271011,
2574,0.8599344201896997,
2128,0.8599344201896997,
3863,0.7571937232271011,
2738,0.9752826888240494,
3717,0.8599344201896997,
3785,0.9752826888240494,
2003,0.8936400403042726,
2703,0.8936400403042726,
3337,0.8549034846164039,
3929,0.9752826888240494,
2573,0.8599344201896997,
3812,0.8936400403042726,
2510,0.8599344201896997,
3689,0.8936400403042726,
2534,0.9752826888240494,
3843,0.9752826888240494,
2220,0.8936400403042726,
2022,0.8599344201896997,
3064,0.9752826888240494,
3358,0.8599344201896997,
3511,0.9752826888240494,
2767,0.9752826888240494,
3439,0.9752826888240494,
3816,0.8599344201896997,
2205,0.9642564447824457,
3524,0.8936400403042726,
2687,0.9752826888240494,
3977,0.8599344201896997,
2231,0.9752826888240494,
3710,0.9752826888240494,
2443,0.8599344201896997,
2707,0.8599344201896997,
3492,0.8599344201896997,
2202,0.8599344201896997,
3601,0.9752826888240494,
3823,0.9752826888240494,
3377,0.8936400403042726,
2894,0.9752826888240494,
3605,0.9752826888240494,
3838,0.8599344201896997,
3159,0.9752826888240494,
2604,0.8936400403042726,
3869,0.8936400403042726,
2804,0.20115654821028586,
3382,0.9752826888240494,
3323,0.8936400403042726,
2940,0.8936400403042726,
3430,0.8599344201896997,
2681,0.8599344201896997,
2036,0.9752826888240494,
2622,0.9752826888240494,
2896,0.8599344201896997,
2643,0.8599344201896997,
