,h_post,h_post_individualized
3341,0.5071126352816526,
3120,0.5028953735956776,
2609,0.501171882902201,
3357,0.512165766225004,
3420,0.5049764327624984,
2326,0.5130070777878792,
3817,0.5124155263148241,
2017,0.5009673158228606,
3985,0.5120951969831676,
3996,0.5127484905277743,
2261,0.5140127460299674,
2048,0.5657672750821926,
2480,0.5017577059359357,
3010,0.5012299749744296,
2356,0.5002140903969358,
2019,0.5074188569649289,
2157,0.527417243041963,
3630,0.5120527019320041,
3721,0.5172288375178065,
3193,0.5298228957248042,
3664,0.5061430450884375,
2052,0.5217512906872745,
2058,0.501682377986599,
2308,0.5108775286893735,
3728,0.5068255345250269,
3717,0.5018345789301234,
3872,0.5068651221144225,
2725,0.5017787583795233,
2929,0.5287547190159555,
3454,0.5163714177810086,
3583,0.5004725805157341,
3835,0.5021500299120416,
2908,0.5151754358263309,
2414,0.5034497025841576,
2369,0.500906687960878,
2741,0.5019966215416916,
3204,0.5094099540041019,
3567,0.5219218108331327,
3309,0.5072958016589212,
2321,0.5290562640753684,
2366,0.5176180224865299,
2317,0.5105189124702035,
2218,0.48725312156594075,
2633,0.5027139999896165,
3393,0.5712541085415821,
2091,0.5009801175586313,
2443,0.6191727666504969,
3432,0.5001741052096791,
3175,0.5013337671122968,
2653,0.5040120520037114,
2087,0.5010386137665538,
2021,0.5177650299709833,
2014,0.517635054018542,
3800,0.509149998861275,
3414,0.5014867028597603,
3427,0.5367011421487261,
2160,0.5221404069211429,
3325,0.5033037923363785,
2546,0.5011940443500998,
2828,0.5141963804208397,
2801,0.9126506244332967,
2514,0.5187621779512686,
2139,0.5025404897024794,
3362,0.512942449566652,
2585,0.5001662932889517,
3899,0.5127000201222711,
2907,0.5832394322105012,
3972,0.5035246568697601,
2871,0.512277613647114,
3449,0.5031494011048924,
2368,0.5602399504762652,
2073,0.5176164650375707,
2197,0.5024619204664225,
2558,0.5161588743499544,
2232,0.5011039577427245,
2209,0.5232151589280383,
3505,0.5100038415349509,
3104,0.5129594807275448,
2354,0.508139673975696,
2456,0.5173440391989959,
2298,0.5009807986316349,
3426,0.5023903430172516,
3149,0.5051568642022919,
3506,0.5030459807967572,
3626,0.5104556818493184,
3413,0.5021430771392338,
2345,0.5028439889643942,
3361,0.5110080476625968,
3415,0.6825624071821286,
2909,0.5151976579937498,
3596,0.5020509960833907,
2056,0.5128833560884839,
2051,0.504092989333726,
3613,0.5895243615380912,
3935,0.5079448194345302,
2928,0.5188862659525069,
2430,0.5220447013632802,
3207,0.5004167702848195,
2624,0.5110381510368481,
3597,0.6393476564137203,
2529,0.5183805053544117,
3524,0.530900061137676,
3373,0.5021077954639004,
3535,0.5023473392764721,
2825,0.510604038597871,
2903,0.5007574453139105,
2673,0.5123372981665517,
2839,0.5043493404502956,
2134,0.5011198428096856,
3177,0.5166896664378606,
2709,0.5049301858226456,
3110,0.518152515676706,
3317,0.5057997748085593,
3855,0.6001313646893096,
3512,0.5194601595826855,
3679,0.5286704160964664,
3953,0.5069300324003422,
2914,0.5099382172831752,
2694,0.5328637327814524,
3078,0.5020180136454133,
2226,0.5253722499983271,
3554,0.5083814741951197,
3121,0.5051967947497269,
3233,0.5000262024600728,
3210,0.5074348926359066,
2390,0.5123590152306721,
2264,0.5130181266067321,
3048,0.5154425470585942,
3598,0.5612156809406978,
2802,0.5287223414078701,
2983,0.5160897891693651,
2978,0.5220591725223512,
3217,0.5110985483975732,
3239,0.6098955103066448,
2966,0.506838154875764,
3219,0.512494590605496,
3050,0.5017378290872103,
2824,0.5025927409194842,
2304,0.5034105752029792,
3623,0.5599076223626085,
2049,0.5059561615723462,
2362,0.5044450248688854,
3686,0.5112213778057817,
3409,0.5113398576771802,
3525,0.5309128046210657,
2674,0.5321042466699335,
3152,0.6729146428075073,
3518,0.5014917548531718,
2246,0.5134590601427391,
2322,0.5022001090082595,
2616,0.5066258765323819,
3767,0.5124546437427177,
2156,0.530171627060132,
2187,0.5196897879528245,
2272,0.5103067515430764,
2628,0.516637238192872,
2858,0.5305609312278339,
3517,0.5255166543921165,
3151,0.5059645279230568,
2142,0.5881285482335824,
2075,0.5009580762270471,
3886,0.508086305397704,
3004,0.5162554705360355,
3809,0.5033172829205191,
2011,0.5100130977684395,
3359,0.5033477108082061,
3837,0.5164967472801931,
2453,0.5109161286814532,
2930,0.5002535587389072,
2184,0.5044754121477727,
2689,0.5025618581909426,
2530,0.5147241210199921,
3475,0.515033027357301,
3909,0.5167823103685015,
2812,0.5077308497177208,
2895,0.503852663555882,
2820,0.5123945383877654,
2166,0.5110873166726733,
3234,0.5036226119717934,
3386,0.5115839663213954,
2424,0.5113542633459611,
3740,0.5009984705706634,
3307,0.5603949744923311,
3678,0.5017318569604642,
2632,0.5091886086201177,
2090,0.5139964564031136,
3734,0.5606133136326749,
3209,0.5024596986530405,
3849,0.5002813983415005,
2979,0.8273080511065045,
3708,0.5089011623497276,
3773,0.5026042999178016,
3399,0.5057319493031908,
3195,0.5238910840332325,
2130,0.5780324148764229,
2770,0.5052278869027662,
2541,0.5000959699042477,
2775,0.529905883477984,
2729,0.5012603988831804,
3076,0.511213016967117,
