,h_post,h_post_individualized
3349,0.052989044376346675,
3671,0.052989044376346675,
3142,0.37697851274157,
2653,0.9928788769751002,
3156,0.8516490584430262,
3497,0.14263455663198188,
2853,0.9928788769751002,
2502,0.08898111092133547,
2722,0.0853989280693787,
2217,0.996314903919382,
3536,0.9928788769751002,
3297,0.0853989280693787,
2687,0.0853989280693787,
2966,0.6742550000864334,
3545,0.07311127279799165,
2723,0.13145712694454853,
2494,0.8943354323125794,
3474,0.994225728009834,
3339,0.13076573357852753,
3138,0.9604133693780559,
3260,0.9604133693780559,
3923,0.9928788769751002,
3622,0.888991703921417,
3680,0.996314903919382,
3157,0.4646040916035143,
2400,0.039223174573706596,
3540,0.09687763535424249,
3256,0.06550552727856349,
3496,0.4849460513510589,
2753,0.8471659360801572,
3847,0.9928788769751002,
2272,0.8516490584430262,
3467,0.996314903919382,
2631,0.09687763535424249,
2937,0.09687763535424249,
3193,0.2304641776905583,
2229,0.052989044376346675,
2852,0.14263455663198188,
3555,0.052989044376346675,
2171,0.17793522981094975,
3682,0.9604133693780559,
2615,0.888991703921417,
3077,0.9928788769751002,
2685,0.4192461924010321,
2496,0.7678864509511414,
3145,0.996314903919382,
3749,0.9928788769751002,
3867,0.052989044376346675,
2005,0.09687763535424249,
3200,0.052989044376346675,
2277,0.18003919813165348,
2111,0.3641572916794382,
2020,0.2304641776905583,
3097,0.9887365850499626,
2982,0.13076573357852753,
3760,0.052989044376346675,
2536,0.09546506039955971,
3071,0.8516490584430262,
3143,0.07521524111869539,
3750,0.9928788769751002,
2899,0.9928788769751002,
2266,0.8471659360801572,
2761,0.8471659360801572,
2565,0.9928788769751002,
3528,0.052989044376346675,
2798,0.14404713158666466,
3912,0.7056038061451668,
2284,0.08898111092133547,
3191,0.9887365850499626,
2466,0.8471659360801572,
3889,0.994225728009834,
3306,0.9604133693780559,
3573,0.9928788769751002,
3257,0.9928788769751002,
3060,0.8516490584430262,
2613,0.13256842430180085,
3677,0.996314903919382,
2619,0.8988185546754485,
2352,0.9928788769751002,
2500,0.996314903919382,
2378,0.9604133693780559,
2877,0.13076573357852753,
3061,0.996314903919382,
3492,0.8660122166406726,
3667,0.996314903919382,
2408,0.8516490584430262,
3954,0.8471659360801572,
3030,0.996314903919382,
2970,0.9928788769751002,
2066,0.996314903919382,
2757,0.8471659360801572,
2105,0.8471659360801572,
3494,0.09546506039955971,
2157,0.9928788769751002,
3363,0.8516490584430262,
3845,0.42562941087523304,
3842,0.9604133693780559,
2622,0.13256842430180085,
2559,0.23669487893163343,
2968,0.8988185546754485,
3044,0.0853989280693787,
3517,0.8516490584430262,
2415,0.7318943844061526,
3952,0.3641572916794382,
2799,0.9887365850499626,
2907,0.996314903919382,
3250,0.9976617549541158,
3386,0.9928788769751002,
2286,0.3641572916794382,
3821,0.996314903919382,
3473,0.052989044376346675,
3879,0.052989044376346675,
2657,0.14263455663198188,
2698,0.9928788769751002,
3776,0.9928788769751002,
3072,0.8516490584430262,
2881,0.09687763535424249,
2758,0.888991703921417,
2113,0.6742550000864334,
2024,0.052989044376346675,
2498,0.13076573357852753,
3359,0.47279890710765526,
3159,0.9604133693780559,
2701,0.996314903919382,
3500,0.8943354323125794,
2643,0.09687763535424249,
3980,0.8516490584430262,
3435,0.9887365850499626,
2240,0.5070309015862102,
2294,0.9928788769751002,
3827,0.9604133693780559,
2256,0.8529959094777603,
2192,0.13076573357852753,
2585,0.9976617549541158,
2912,0.052989044376346675,
3906,0.888991703921417,
3739,0.14263455663198188,
2597,0.8471659360801572,
2768,0.14224444086339139,
2532,0.8471659360801572,
3831,0.9887365850499626,
2176,0.6361309353583297,
2114,0.19871462956464508,
2017,0.18668215836522659,
2551,0.052989044376346675,
3412,0.996314903919382,
3983,0.9928788769751002,
2785,0.996314903919382,
3524,0.996314903919382,
3656,0.8988185546754485,
2680,0.8988185546754485,
2618,0.9928788769751002,
2197,0.669611739600178,
3710,0.12591266586973654,
3221,0.0853989280693787,
3274,0.37207669616860994,
3606,0.996314903919382,
3547,0.9976617549541158,
2035,0.14263455663198188,
2094,0.9887365850499626,
2341,0.12139099461436745,
2275,0.17793522981094975,
2189,0.37697851274157,
2836,0.9928788769751002,
3533,0.13076573357852753,
3132,0.888991703921417,
2939,0.9887365850499626,
2307,0.052989044376346675,
3381,0.9932197074128317,
2155,0.13076573357852753,
3773,0.996314903919382,
2130,0.9928788769751002,
3740,0.8516490584430262,
3610,0.9928788769751002,
3025,0.996314903919382,
3737,0.9604133693780559,
3237,0.3703879929205134,
3817,0.09687763535424249,
3779,0.9928788769751002,
2534,0.061233297534035745,
3408,0.42562941087523304,
2593,0.8943354323125794,
3693,0.8471659360801572,
3603,0.8516490584430262,
2747,0.13256842430180085,
2630,0.12139099461436745,
3113,0.996314903919382,
3027,0.3282111867858382,
2212,0.9928788769751002,
2764,0.08898111092133547,
3394,0.9932197074128317,
3815,0.8188427204082502,
3377,0.47279890710765526,
3404,0.9928788769751002,
3608,0.08898111092133547,
2655,0.994225728009834,
3140,0.08898111092133547,
3816,0.996314903919382,
2346,0.9928788769751002,
3431,0.08898111092133547,
