,h_post,h_post_individualized
2646,0.7441063613315594,
3106,0.5263799540103209,
3520,0.5000835742320493,
2636,0.5176110763946862,
2339,0.5031580960358825,
3391,0.5209254261182046,
2406,0.7546064579028269,
3275,0.5168410934891426,
2488,0.5245299649415561,
2943,0.5209638097612591,
2304,0.5002975133324514,
2000,0.5028072427006869,
2622,0.7402982652444708,
3308,0.5115419278655007,
3710,0.5290193352144767,
3333,0.5022922772535486,
2362,0.5155369475771634,
2164,0.5133321127287691,
3819,0.5201961798654263,
3666,0.5162828052067998,
3873,0.5233028839930558,
2785,0.5209908348984066,
2661,0.5219711856252444,
3332,0.5096683238140878,
2528,0.5147484909194068,
2977,0.5177693507649859,
2890,0.5077423278756116,
3017,0.541008593774718,
3531,0.5205353037375168,
2072,0.5094647790843002,
3620,0.5140632187040841,
3288,0.5018850941726538,
3574,0.501490355848158,
2065,0.5009168848107697,
2309,0.7493509637988,
3320,0.5161671693482976,
2464,0.506364395846713,
3297,0.5167442262709901,
2713,0.5201454588055154,
2993,0.5076491767315364,
3793,0.5073113052869838,
2878,0.5108246266422571,
2201,0.5474533063171926,
3422,0.5806187579714215,
3444,0.5134242326066603,
3057,0.5145352216974347,
3700,0.5019296758506636,
3773,0.5360327770004268,
2427,0.506213385095111,
2660,0.5140119709303933,
2185,0.5006602811382121,
2136,0.540284619082322,
3018,0.5007228305183105,
2990,0.5005754686816515,
2853,0.5453297566460801,
3627,0.58891045463493,
3849,0.5053711736003549,
3951,0.5105990425572726,
2359,0.5156584816051026,
2616,0.5229257978058575,
3780,0.5078223934416692,
3523,0.5045753897740509,
2782,0.5051834542469096,
2121,0.5233211087023663,
2147,0.5385525422233882,
2047,0.501127400722506,
3967,0.5155651338928746,
2996,0.5227606793426945,
3110,0.5128079300283022,
2476,0.5094709253100022,
2386,0.5166670523482724,
2454,0.5147125506089851,
2609,0.507422261665685,
2696,0.5125216905609157,
2726,0.511417790795298,
3824,0.5128422621699716,
3969,0.5202741536005726,
2243,0.5219674102013919,
2402,0.7361764983398573,
3087,0.5102933324080403,
2224,0.5136346401280246,
2019,0.5416551648825891,
2606,0.5130311229949319,
3697,0.5219866699556973,
3739,0.5011849077388677,
2931,0.5625986834420325,
2959,0.5002005734196736,
3352,0.5125603719435399,
3404,0.5137500894666003,
3789,0.5045656192694317,
3854,0.5094632211620023,
3856,0.7278882056698144,
2480,0.5038849881421377,
3814,0.5005749716494617,
3202,0.5034289943116823,
3143,0.5078629091978457,
2316,0.5072089634336407,
3259,0.5054209431891548,
2399,0.5196596717456562,
2976,0.5014930212883274,
2834,0.5070091006098383,
2571,0.5062339418463565,
2038,0.5189424764210729,
3764,0.5104895892065405,
3096,0.742331968953576,
2591,0.5444085265923073,
2838,0.5198903803351003,
2378,0.5011616123667008,
2120,0.5166188229179316,
2995,0.5008001294769221,
3798,0.5111946250112777,
2948,0.5202634099274602,
2281,0.5008291939816787,
2331,0.5067312875452074,
2666,0.5152774873667968,
2262,0.7644631902125361,
2328,0.7325570079055399,
3792,0.5079877034485735,
3461,0.500762060445725,
2431,0.7400773635336407,
3722,0.5075568307820535,
3170,0.5109639624285174,
2310,0.5182191823512238,
3993,0.5354432431366254,
3776,0.5037150039686996,
2534,0.515860094050846,
3300,0.5123596151154723,
3645,0.519781837425237,
2553,0.5081495385004563,
3669,0.5166765806486415,
2768,0.5285775799094424,
2570,0.5195249969911322,
3686,0.5203573667181092,
2367,0.5180468419729479,
2828,0.5053997700914381,
2437,0.5326275328561774,
3490,0.5156819338899519,
2703,0.7338298118867785,
2471,0.5104817489506459,
3063,0.5178286630247003,
2330,0.5197292513383283,
2589,0.5092597611247972,
2664,0.5097176877301344,
2659,0.5127367886040153,
2219,0.5113426646207896,
3190,0.5034333787011075,
3897,0.512647334016762,
3917,0.5232100975457276,
3934,0.5213418084686965,
3424,0.504975185555751,
2282,0.5202815290141323,
3376,0.502565768921267,
3183,0.5177628003577901,
3346,0.5035099370913104,
3486,0.5396675675340361,
3661,0.5177962670787246,
3013,0.5163112673607317,
2314,0.5178048286150685,
2447,0.5093910671517502,
3046,0.5157790742560852,
2877,0.5113815836615658,
3221,0.7366387143654948,
3117,0.5086761784808438,
2075,0.5071762897095995,
3181,0.5215743564532652,
2764,0.5171813110005189,
2581,0.5205063134928767,
3670,0.502549090790109,
3423,0.5114981307795884,
3612,0.5037084889379648,
3007,0.5042682741916026,
3026,0.5149843118409689,
3593,0.5203335638419311,
2951,0.5065319902926928,
3446,0.5176371938204587,
3909,0.51020405679451,
3079,0.5294467872228111,
3794,0.5012251156625759,
3900,0.5143505542956611,
2349,0.508370775331738,
2736,0.511517204313893,
2081,0.5049523513002012,
3413,0.5002714097339795,
3089,0.5008910767091026,
2161,0.5123579724766293,
2603,0.502464612527098,
2905,0.519930496508795,
2462,0.5006574128691912,
2557,0.7242487512899132,
2579,0.5095674562198376,
2807,0.5204980181702931,
2882,0.5103990694744106,
3526,0.5198208887762956,
3011,0.5080630199341651,
3528,0.5111846281345824,
3785,0.509226065615817,
3415,0.5127597246207196,
3299,0.5037113856546952,
3902,0.5124526981261863,
3070,0.51781307669731,
